time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
59600,51.5197581055354,5.86041934545034,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.68013788104,16.8627958152,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.6,2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
59800,51.5197580795787,5.86041932000947,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.6836943116,16.8738850544,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,2.1,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
60000,51.5197580493268,5.86041932539696,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.680118196,16.8849742936,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.7,2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
60200,51.5197580242643,5.86041934893939,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.67295284144,16.8955714068,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.4,2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
60400,51.519758021539,5.86041934061054,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.6745899806,16.8977039528,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,236.9,1.7,2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
60600,51.5197580072012,5.86041936351944,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.66840887804,16.9050858428,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,236.9,1.3,3.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
60800,51.5197579991108,5.8604193058261,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.68060704116,16.9185044784,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.3,1.7,2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
61000,51.5197579982102,5.86041922411255,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.69869103124,16.9370740328,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.9,2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
61200,51.5197579951229,5.86041916583108,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.71141084792,16.9503614348,27,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,2.1,2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
61400,51.5197580260238,5.86041910571139,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.72708670144,16.9680451624,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.6,2.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
61600,51.5197580652731,5.86041906216033,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.73975074384,16.9854664228,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.7,2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
61800,51.5197580813628,5.86041901948008,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75046268644,16.9967853208,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,2.1,2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
62000,51.5197580649325,5.860419054489,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.74142725308,17.006726266,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
62200,51.5197580670464,5.86041911278543,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.72865494296,17.0199808596,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1,2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
62400,51.5197580901771,5.86041913202436,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.72619431296,17.0294952956,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
62600,51.5197580988928,5.86041913092315,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.72712607152,17.0326777104,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.5,2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
62800,51.5197581008546,5.86041911657522,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.7304626858,17.0360241672,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.5,2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
63000,51.519758093834,5.86041909205292,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.73534457572,17.042159338,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.4,1.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
63200,51.5197580949992,5.8604190720488,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.73986885408,17.0467197056,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.4,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
63400,51.5197581148476,5.86041904420653,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.74760835564,17.0563325668,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.3,1.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
63600,51.5197581170547,5.86041899202395,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75934720116,17.0682092076,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.2,1.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
63800,51.5197581080198,5.86041896236165,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76521006224,17.0756895228,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.3,1.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
64000,51.5197580640084,5.86041897232897,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75958998332,17.0918968724,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,236.9,1.4,2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
64200,51.5197580187376,5.86041899786751,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75049877568,17.109416558,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.4,2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
64400,51.5197580088621,5.8604189818199,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75333342144,17.1145346684,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.3,2.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
64600,51.5197580265474,5.86041891655666,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76915363192,17.1307092096,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.6,1.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
64800,51.5197580306328,5.86041886442001,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.78104339608,17.1426186588,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.3,1.8,1.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
65000,51.5197580071123,5.86041886709085,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.77871399968,17.151247268,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,1.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
65200,51.5197579748804,5.86041890065437,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76890756892,17.1652564548,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.6,2.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
65400,51.5197579683246,5.86041893629306,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76050533768,17.1736882136,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.5,2.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.78737778427,103.674544,43,Detour
65600,51.519757974164,5.86041897907958,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.75140428752,17.1836291588,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
65800,51.5197579799606,5.86041901969208,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.74278880168,17.193077978,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
66000,51.5197579888937,5.8604190537293,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.73587279096,17.2014769284,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.3,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
66200,51.5197580063145,5.8604190610929,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.73552174108,17.2080386084,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.3,2.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
66400,51.5197580297707,5.86041905314632,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.73904536324,17.2167984512,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.2,1.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
66600,51.5197580095646,5.86041906154401,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.7356628172,17.22441,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.4,1.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
66800,51.5197579732902,5.86041907955201,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.7289863078,17.2382551448,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.5,1.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
67000,51.5197579581738,5.86041908120887,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.72751977232,17.2437997644,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,1.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
67200,51.5197579214561,5.86041906680651,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.72811032352,17.2575792924,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.8,1.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
67400,51.5197578843421,5.86041906725676,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.72542987724,17.2711291616,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,2,1.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
67600,51.5197578183287,5.86041913842034,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.70510835428,17.3001317872,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,2,2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
67800,51.5197577556639,5.86041924929313,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.6762796132,17.3341212896,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.3,1.3,3.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
68000,51.5197577350519,5.86041932749568,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.65749024252,17.3534126288,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1,3.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
68200,51.5197577421078,5.86041930482686,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.66300533456,17.3591540988,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.4,3.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
68400,51.5197577795259,5.86041920810431,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.68701124084,17.385007118,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.5,2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
68600,51.5197578258344,5.86041909893034,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.7144193782,17.4149939956,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.9,2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
68800,51.5197578571207,5.86041901886118,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.73437672792,17.4364834976,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,2,2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
69000,51.5197578925492,5.86041896161131,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.74954733208,17.4547905848,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.8,2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,0.1,199.45929378427,103.34646,43,Detour
69200,51.519757942536,5.86041890924642,103.34646,103.6089272,95.850366584272,199.45929378427,83.66142,0,2.76469168952,17.4765753624,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.2,1.8,2,0,0,1024,1024,1030,1024,0,0,1,0,238.2,0.1,199.45929378427,103.34646,43,Detour
69400,51.5197579655585,5.86041888982507,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.77064969496,17.48605699,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.6,2,0,0,1024,1024,1085,1024,0,0,9,0,238.2,0.1,199.78737778427,103.674544,43,Detour
69600,51.5197579589984,5.86041890216603,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76743447176,17.4897315308,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237,1.5,2.3,0,0,1024,1024,1133,1024,0,0,17,0,238.2,0.1,199.78737778427,103.674544,43,Detour
69800,51.5197579558736,5.86041888524901,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.7709810598,17.493766964,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,0,237.1,1.8,2.1,0,0,1024,1024,1182,1024,0,0,24,0,238.2,0.1,199.78737778427,103.674544,43,Detour
70000,51.519757931262,5.86041888818832,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.76859260828,17.5027564656,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,-0.223694,237.1,1.8,2.2,0,0,1024,1024,1248,1024,0,0,34,0,238.2,0.1,199.78737778427,103.674544,43,Detour
70200,51.5197578975769,5.86041893210691,103.674544,103.9370112,95.850366584272,199.78737778427,83.66142,0,2.75647318532,17.5185701144,28,5,199.78737778427,103.674544,3.802798,3.7101051056,0,0,-0.447388,237,1.8,2.3,0,0,1024,1024,1280,1024,0,0,39,0,238.2,0.1,199.78737778427,103.674544,43,Detour
70400,51.5197578510746,5.86041898992674,104.002628,104.2650952,95.850366584272,200.11546178427,83.66142,0,2.74042987772,17.540026808,28,5,200.11546178427,104.002628,3.802798,3.7101051056,0,0,-0.894776,237.1,1.5,2.8,0,0,1024,1024,1295,1024,0,0,41,0,238.2,0.1,200.11546178427,104.002628,43,Detour
70600,51.5197578014305,5.86041903428923,104.330712,104.5931792,95.850366584272,200.44354578427,83.66142,0,2.7272638668,17.5607617168,28,5,200.44354578427,104.330712,3.802798,3.7101051056,0,0,-1.342164,237.4,1.9,2.8,0,0,1024,1024,1309,1024,0,0,43,0,238.2,0.1,200.44354578427,104.330712,43,Detour
70800,51.5197577706014,5.86041911609679,104.98688,105.2493472,95.850366584272,201.09971378427,83.66142,0,2.7070046798,17.5824808776,28,5,201.09971378427,104.98688,3.802798,3.7101051056,0,0,-1.789552,237.3,1.6,2.9,0,0,1024,1024,1309,1024,0,0,43,0,238.2,0.1,201.09971378427,104.98688,43,Detour
71000,51.5197577837751,5.86041922771583,105.643048,105.9055152,95.850366584272,201.75588178427,83.66142,0,2.68290362916,17.60826828,28,5,201.75588178427,105.643048,3.802798,3.7101051056,0,0,-2.23694,237.1,1.1,2.8,0,0,1024,1024,1226,1024,0,0,31,0,238.2,0.1,201.75588178427,105.643048,43,Detour
71200,51.5197578045124,5.86041927958132,106.299216,106.5616832,95.850366584272,202.41204978427,83.66142,0,2.67267725088,17.6222446584,28,5,202.41204978427,106.299216,3.802798,3.7101051056,0,0,-2.460634,237.1,1.3,2.8,0,0,1024,1024,1035,1024,0,0,2,0,238.2,0.1,202.41204978427,106.299216,43,Detour
71400,51.5197578230801,5.860419313285,106.955384,107.2178512,95.850366584272,203.06821778427,83.66142,0,2.66639116144,17.6324808792,28,5,203.06821778427,106.955384,3.802798,3.7101051056,0,0,-1.789552,237.2,1.7,2.9,0,0,1104,1024,1024,1024,12,0,0,0,238.2,0.1,203.06821778427,106.955384,43,Detour
71600,51.5197578544575,5.86041934957012,107.283468,107.5459352,95.850366584272,203.39630178427,83.66142,0,2.66042987516,17.6465884912,28,5,203.39630178427,107.283468,3.802798,3.7101051056,0,0,-0.447388,237.4,0.6,0.9,0,0,1253,1024,1024,1024,35,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
71800,51.5197577861846,5.86041937971957,107.283468,107.5459352,95.850366584272,203.39630178427,83.66142,0,2.64910769632,17.672408702,28,5,203.39630178427,107.283468,3.802798,3.7101051056,0,0,0,236.8,-2.2,0,0,0,1341,1024,1024,1024,48,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
72000,51.5197574469307,5.86041922858083,107.283468,107.5459352,95.850366584272,203.39630178427,83.66142,0.4921268,2.66364181752,17.800853588,28,5,203.39630178427,107.283468,3.802798,3.7101051056,-0.447388,-0.223694,0.223694,236.6,-9.3,1.8,0,0,1368,1024,1024,1024,52,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
72200,51.5197567046477,5.86041825216375,107.283468,107.5787436,95.817558184272,203.39630178427,83.66142,1.5882274,2.86296597088,18.1508207908,28,5,203.39630178427,107.283468,3.802798,3.7101051056,-1.11847,-1.11847,0,236.1,-20,2.9,0,0,1391,1024,1024,1024,56,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
72400,51.5197552595665,5.86041556152099,107.283468,107.6443604,95.751941384272,203.39630178427,83.66142,3.35541,3.500984364,18.9577433888,28,5,203.39630178427,107.283468,3.802798,3.7101051056,-2.013246,-2.684328,0,236,-26.2,3.3,0,0,1419,1024,1024,1024,60,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
72600,51.5197528890075,5.86041057643848,107.283468,107.7427856,95.653516184272,203.39630178427,83.66142,5.6370888,4.7869752188,20.3821528832,28,5,203.39630178427,107.283468,5.6370888,4.7869752188,-3.131716,-4.697574,0,235.8,-27.3,4.5,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
72800,51.5197496325177,5.86040313229553,107.283468,107.939636,95.456665784272,203.39630178427,83.66142,7.7621818,6.7718506104,22.447999406,28,5,203.39630178427,107.283468,7.7621818,6.7718506104,-4.250186,-6.487126,0,235.8,-27.3,4.3,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
73000,51.5197455128818,5.86039328710556,107.283468,108.2021032,95.194198584272,203.39630178427,83.66142,9.8649054,9.4211617188,25.1415034292,28,5,203.39630178427,107.283468,9.8649054,9.4211617188,-5.368656,-8.276678,0,236,-28.8,3.3,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
73200,51.5197404291645,5.8603810554125,107.283468,108.5301872,94.866114584272,203.39630178427,83.66142,12.2808006,12.7327431896,28.4808736148,28,5,203.39630178427,107.283468,12.2808006,12.7327431896,-6.71082,-10.289924,0,236,-29.2,2.9,0,0,1517,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
73400,51.5197343786909,5.86036653119415,107.283468,108.8910796,94.505222184272,203.39630178427,83.66142,14.204569,16.6818246808,32.4489511696,28,5,203.39630178427,107.283468,14.204569,16.6818246808,-7.82929,-11.855782,0,235.9,-29.1,3.7,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
73600,51.5197273612017,5.86034980875791,107.283468,109.3503972,94.045904584272,203.39630178427,83.66142,16.2625538,21.2467526484,37.028216408,28,5,203.39630178427,107.283468,16.2625538,21.2467526484,-9.171454,-13.42164,0,238.4,-28.7,-4.4,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
73800,51.5197191717294,5.8603312706098,107.611552,110.1706072,93.553778584272,203.72438578427,83.66142,18.119214,26.389928666,42.189633896,28,5,203.72438578427,107.611552,18.119214,26.389928666,-10.513618,-14.763804,0,236.4,-23.7,1.9,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.72438578427,107.611552,43,Detour
74000,51.5197102426287,5.86031120056516,107.611552,110.6627332,93.061652584272,203.72438578427,83.66142,19.4166392,31.9768382936,47.790683944,28,5,203.72438578427,107.611552,19.4166392,31.9768382936,-11.1847,-15.882274,0,236,-17.5,6.3,0,0,1518,1024,1024,1024,75,0,0,0,238.2,0.1,203.72438578427,107.611552,43,Detour
74200,51.5197010469515,5.86029004519481,107.611552,111.1548592,92.569526584272,203.72438578427,83.66142,19.9758742,37.8280852,53.649279932,28,5,203.72438578427,107.611552,19.9758742,37.8280852,-11.1847,-16.553356,0,236.6,-13.6,6.8,0,0,1515,1024,1024,1024,74,0,0,0,238.2,0.1,203.72438578427,107.611552,43,Detour
74400,51.5196917872538,5.86026811927777,107.611552,111.54856,92.175825784272,203.72438578427,83.66142,20.5351092,43.841536836,59.66535624,28,5,203.72438578427,107.611552,20.5351092,43.841536836,-11.1847,-17.224438,0,237,-11.2,5.6,0,0,1515,1024,1024,1024,74,0,0,0,238.2,0.1,203.72438578427,107.611552,43,Detour
74600,51.5196825238638,5.86024570322873,107.611552,111.7782188,91.946166984272,203.72438578427,83.66142,20.7140644,49.949804748,65.77428032,28,5,203.72438578427,107.611552,20.7140644,49.949804748,-11.1847,-17.448132,0,237.1,-8.8,4.2,0,0,1515,1024,1024,1024,74,0,0,0,238.2,0.1,203.72438578427,107.611552,43,Detour
74800,51.5196732892158,5.86022307892867,107.283468,111.7454104,91.650891384272,203.39630178427,83.66142,20.915389,56.092193396,71.916997052,28,5,203.72438578427,107.611552,20.915389,56.092193396,-11.1847,-17.671826,0,237.1,-7.7,3,0,0,1490,1024,1024,1024,71,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
75000,51.5196640900604,5.86020041631295,107.283468,112.0078776,91.388424184272,203.39630178427,83.66142,20.915389,62.234910128,78.060041868,28,5,203.72438578427,107.611552,20.915389,62.234910128,-11.1847,-17.671826,0,236.8,-7.7,2.7,0,0,1486,1024,1024,1024,70,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
75200,51.5196548796053,5.86017772349079,107.283468,112.2703448,91.125956984272,203.39630178427,83.66142,20.915389,68.38582896,84.2109607,28,5,203.72438578427,107.611552,20.915389,68.38582896,-11.1847,-17.671826,0,237.2,-4.4,3.6,0,0,1505,1024,1024,1024,73,0,0,0,238.2,0.1,203.39630178427,107.283468,43,Detour
75400,51.51964576175,5.86015518226535,106.955384,112.204728,90.863489784272,203.06821778427,83.66142,20.6022174,74.489503696,90.314635436,28,5,203.72438578427,107.611552,20.915389,74.489503696,-10.961006,-17.448132,0,237.1,-2.6,4,0,0,1505,1024,1024,1024,73,0,0,0,238.2,0.1,203.06821778427,106.955384,43,Detour
75600,51.5196368376781,5.86013288985073,106.955384,112.4671952,90.601022584272,203.06821778427,83.66142,20.2890458,80.507220424,96.332680248,28,5,203.72438578427,107.611552,20.915389,80.507220424,-10.737312,-17.224438,0,237.2,-3.8,2.6,0,0,1471,1024,1024,1024,68,0,0,0,238.2,0.1,203.06821778427,106.955384,43,Detour
75800,51.5196280150127,5.86011073646288,106.955384,112.7296624,90.338555384272,203.06821778427,83.66142,20.2890458,86.478677308,102.303809048,28,5,203.72438578427,107.611552,20.915389,86.478677308,-10.737312,-17.224438,0,237.1,-5.2,1.5,0,0,1464,1024,1024,1024,67,0,0,0,238.2,0.1,203.06821778427,106.955384,43,Detour
76000,51.5196192645834,5.86008868806791,106.6273,112.6640456,90.076088184272,202.74013378427,83.66142,19.9982436,92.415685372,108.240817112,28,5,203.72438578427,107.611552,20.915389,92.415685372,-10.513618,-17.000744,0,237.1,0,0.5,0,0,1466,1024,1024,1024,67,0,0,0,238.2,0.1,202.74013378427,106.6273,43,Detour
